,name,size,price,reviews,rating,category,profit
344,Notability,122.235904,9.99,17594,4.0,Productivity,175764.06
345,Rubik's® Cube,151.954432,1.99,3531,4.0,Games,7026.69
346,Super Why! Power to Read,138.047488,3.99,1080,3.5,Education,4309.2
347,Amex Mobile,105.982976,0.0,11421,4.0,Finance,0.0
348,Fruit Ninja Classic,104.590336,1.99,698516,4.5,Games,1390046.84
349,Animation Creator HD,32.0512,3.99,4497,4.0,Entertainment,17943.030000000002
350,Plants vs. Zombies HD,225.859584,0.99,163598,5.0,Games,161962.02
351,SCRABBLE Premium for iPad,229.992448,9.99,39678,3.5,Games,396383.22000000003
352,Graphic - illustration and design,32.60416,8.99,1809,4.5,Productivity,16262.91
353,Ship Finder,22.948864,4.99,624,3.5,Navigation,3113.76
354,Photogene ⁴,35.422208,2.99,3761,4.5,Photo & Video,11245.390000000001
355,Hurricane HD,32.083968,3.99,353,4.0,Weather,1408.47
356,Star Walk HD - Night Sky Map,150.221824,4.99,6503,4.5,Education,32449.97
357,Space War HD,30.270464,0.99,71,3.0,Games,70.29
358,Netflix,125.016064,0.0,308844,3.5,Entertainment,0.0
359,forScore,35.71712,9.99,3909,4.5,Music,39050.91
360,ComicGlass [ComicReader],31.955968,2.99,308,4.5,Utilities,920.9200000000001
361,iAnnotate PDF,44.099584,9.99,11156,4.5,Productivity,111448.44
362,ArtStudio for iPad - Draw Sketch and Paint,34.310144,4.99,8542,4.5,Photo & Video,42624.58
363,Call of Duty: Zombies HD,35.602607,4.99,5853,3.5,Games,29206.47
364,Small World 2,234.123264,1.99,1506,4.0,Games,2996.94
365,Qzone,133.874688,0.0,1649,3.5,Social Networking,0.0
366,ABC – Watch Live TV & Stream Full Episodes,85.72416,0.0,78890,3.0,Entertainment,0.0
367,Fieldrunners for iPad,219.693056,3.99,2147,4.0,Games,8566.53
368,Angry Birds HD,176.164864,0.0,89110,4.5,Games,0.0
369,"The Weather Channel App for iPad – best local forecast, radar map, and storm tracking",59.101184,0.0,208648,4.0,Weather,0.0
370,Do Not Press The Red Button HD,10.907191,1.99,856,2.5,Entertainment,1703.44
371,"Digits, the calculator for humans",4.17792,3.99,7825,4.5,Productivity,31221.75
372,"PDF Reader Pro Edition - Annotate,edit & sign PDFs",62.978048,9.99,7033,4.0,Business,70259.67
373,National Geographic World Atlas,66.138112,1.99,4255,4.0,Reference,8467.45
374,FileBrowser - Access files on remote computers,68.073472,5.99,3230,4.5,Utilities,19347.7
375,Dictionary.com Dictionary & Thesaurus for iPad,165.748736,0.0,54175,4.5,Reference,0.0
376,Animation & Drawing by Do Ink,33.857536,4.99,308,4.0,Education,1536.92
377,AirCoaster - Roller Coaster Builder,22.76352,0.99,2602,3.0,Games,2575.98
378,"Documents 6 - File manager, PDF reader and browser",107.259904,0.0,29110,4.5,Productivity,0.0
379,The World Factbook for iPad,73.224192,1.99,273,3.5,Reference,543.27
380,Photo Transfer App - Easy backup of photos+videos,45.182976,0.0,15654,4.5,Photo & Video,0.0
381,TwitCasting Viewer - Watch Live Video & Radio,16.292864,0.0,189,2.5,Entertainment,0.0
382,Ski Tracks,24.851456,0.99,829,4.5,Navigation,820.71
383,The Photographer's Ephemeris,58.463232,8.99,663,5.0,Photo & Video,5960.37
384,▻Sudoku,71.002112,0.0,359832,4.5,Games,0.0
385,"StubHub - Tickets to Sports, Concerts and Theatre",112.60928,0.0,9011,3.5,Entertainment,0.0
386,"Runtastic PRO Running, Jogging and Fitness Tracker",149.536768,4.99,17667,4.5,Health & Fitness,88158.33
387,OverDrive – Library eBooks and Audiobooks,39.844864,0.0,65450,4.0,Book,0.0
388,Hotels & Vacation Rentals by Booking.com,105.609216,0.0,31261,4.5,Travel,0.0
389,The Impossible Game,14.160896,0.99,9885,4.0,Games,9786.15
390,PrankDial - #1 Prank Call App,112.515072,0.0,11091,3.0,Entertainment,0.0
391,Fox News,64.705536,0.0,132703,4.0,News,0.0
392,Live Cams - HD,37.161984,4.99,286,2.5,Travel,1427.14
393,QR Reader for iPhone,54.776832,0.0,12683,4.0,Utilities,0.0
394,Uber,283.8528,0.0,49466,3.0,Travel,0.0
395,WEB.DE Mail,101.92384,0.0,168,4.0,Productivity,0.0
396,iBunkoHD,40.479744,6.99,114,4.0,Book,796.86
397,Hurricane Tracker For iPad,10.612736,2.99,2798,4.5,Weather,8366.02
398,"6play, TV en direct et en replay",94.592,0.0,62,3.5,Entertainment,0.0
399,AudioNote - Notepad and Voice Recorder,33.21344,9.99,1756,4.0,Business,17542.44
400,Breathing Zone: Guided Breathing for Mindfulness,37.14048,3.99,511,4.5,Health & Fitness,2038.89
401,My Virtual Girlfriend - Deluxe Dating Sim,144.180224,0.99,2609,3.5,Games,2582.91
402,Fake-A-Location Free ™,7.689537,0.0,354,1.5,Social Networking,0.0
403,QQ 浏览器-搜新闻、选小说漫画、看视频,119.812096,0.0,1750,3.5,Utilities,0.0
404,Math Ninja HD,25.137152,1.99,1121,4.5,Games,2230.79
405,Résultats Foot en Direct,65.074176,0.0,339,4.5,Sports,0.0
406,Chase Mobile,34.950144,0.0,34322,4.5,Finance,0.0
407,Captio - Email yourself with 1 tap,19.054592,1.99,162,4.5,Productivity,322.38
408,My Vodafone,83.575808,0.0,8,3.0,Utilities,0.0
409,Math Bingo,14.60224,2.99,4386,4.5,Education,13114.140000000001
410,▻Sudoku +,61.595648,4.99,5397,5.0,Games,26931.030000000002
411,"Tango - Free Video Call, Voice and Chat",134.848512,0.0,75412,4.5,Social Networking,0.0
412,MeetMe - Chat and Meet New People,133.956608,0.0,97072,4.0,Social Networking,0.0
413,WebMD for iPad,17.613824,0.0,9142,3.5,Health & Fitness,0.0
414,GeoBee Challenge HD by National Geographic,35.975168,1.99,1957,4.5,Games,3894.43
415,"OPlayer HD - video player, classic media streaming",127.020032,4.99,2944,4.0,Entertainment,14690.560000000001
416,TouchRetouch,27.962368,1.99,588,4.0,Photo & Video,1170.12
417,Cat Physics,14.824448,1.99,40552,4.5,Games,80698.48
418,随手记（专业版）-好用的记账理财工具,83.899392,0.99,1267,4.5,Finance,1254.33
419,AnkiMobile Flashcards,19.371008,24.99,753,4.0,Education,18817.469999999998
420,WeatherPro for iPad,59.475968,2.99,725,4.0,Weather,2167.75
421,Real英会話,80.203776,3.99,45,4.5,Education,179.55
422,BATTLE BEARS -1,227.403527,0.99,14910,4.0,Games,14760.9
423,Crash Bandicoot Nitro Kart 2,75.254654,2.99,3064,3.5,Games,9161.36
424,WIRED Magazine,23.87968,0.0,12074,2.5,News,0.0
425,Popplet,4.893696,4.99,336,4.0,Productivity,1676.64
426,Notes Plus,109.620224,9.99,6257,4.0,Productivity,62507.43
427,Color Splash for iPad,18.752512,1.99,2445,4.5,Photo & Video,4865.55
428,Robot Unicorn Attack,52.117504,0.99,22150,4.0,Games,21928.5
429,SimSimi,31.358976,0.0,23530,4.0,Social Networking,0.0
430,Carcassonne,359.192576,9.99,10846,4.5,Games,108351.54000000001
431,Apple Store,70.782976,0.0,55171,3.5,Shopping,0.0
432,TED,84.056064,0.0,5782,3.5,Education,0.0
433,Météo-France,124.090368,0.0,24,3.5,Weather,0.0
434,Ma Banque,137.86624,0.0,17,3.5,Finance,0.0
435,Doodle God™,121.715712,1.99,35759,4.5,Games,71160.41
436,Carnivores: Dinosaur Hunter Pro,304.654336,2.99,18306,4.0,Games,54734.94
437,Blackboard Mobile Learn™,51.17952,0.0,13567,2.0,Education,0.0
438,"SEC Football Schedules, Scores & Radio",60.38016,1.99,240,3.0,Sports,477.6
439,Hulu: Watch TV Shows & Stream the Latest Movies,99.56864,0.0,56170,2.0,Entertainment,0.0
440,かなもじ,61.272064,3.99,19,4.5,Education,75.81
441,恵方コンパス.,41.207059,0.0,0,0.0,Navigation,0.0
442,360 Panorama,7.954432,1.99,10463,4.5,Photo & Video,20821.37
443,"Mega Millions & Powerball - lottery games in the US with winning number results, lotto jackpots and prize payouts",7.876608,0.0,1255,4.5,Lifestyle,0.0
444,Cake Doodle,99.5584,0.99,5803,4.0,Games,5744.97
445,The Impossible Quiz! for iPad,16.85729,1.99,227,4.0,Games,451.73
446,Boating USA,111.19616,9.99,342,3.5,Navigation,3416.58
447,Diptic,36.70528,2.99,7578,4.5,Photo & Video,22658.22
448,Family Feud™ HD,79.312792,6.99,1156,3.5,Games,8080.4400000000005
449,Edmodo,127.939584,0.0,7197,3.5,Education,0.0
450,Auto Palmistry Premium,44.34944,2.99,5,3.0,Entertainment,14.950000000000001
451,Drift Mania Championship,1178.477568,0.99,3432,3.0,Games,3397.68
452,「宅建士」過去問題《受験用》,24.444928,3.99,0,0.0,Education,0.0
453,Osmos for iPad,41.772032,4.99,24306,4.5,Games,121286.94
454,携程旅行-酒店、机票、火车票预订助手,144.488448,0.0,312,3.5,Travel,0.0
455,"Audible – audio books, original series & podcasts",81.558528,0.0,105274,4.5,Book,0.0
456,Living Earth - Clock & Weather,169.009152,2.99,25475,4.5,Utilities,76170.25
457,Sushi Cat,62.373888,0.99,8718,4.0,Games,8630.82
458,Talking Tom Cat for iPad,75.4176,0.0,29492,3.5,Entertainment,0.0
459,Let's create! Pottery HD,175.157248,4.99,12787,4.5,Entertainment,63807.130000000005
460,Files HD Pro - File Manager & Web Browser,28.118016,4.99,2237,4.0,Utilities,11162.630000000001
461,Army Fitness APFT Calculator,15.75936,0.99,108,4.0,Utilities,106.92
462,Ringtones for iPhone & Ringtone Maker,109.270016,0.0,25403,4.5,Music,0.0
463,Zoopla Property Search -UK Homes for Sale and Rent,59.411456,0.0,210,3.5,Lifestyle,0.0
464,Vestiaire Collective - Pre-Owned Luxury Fashion,138.755072,0.0,169,4.0,Shopping,0.0
465,Week Calendar,81.845248,1.99,7447,4.5,Productivity,14819.53
466,Stack the States®,132.3776,2.99,12833,4.5,Education,38370.670000000006
467,Flashlight Ⓞ,42.027008,0.0,130450,5.0,Utilities,0.0
468,ゲーム発展国＋＋,191.410176,4.99,6,4.0,Games,29.94
469,Celebtwin: Celebrity Looks Like Lite,81.773568,0.0,1111,1.5,Lifestyle,0.0
470,Onefootball - Soccer Scores & Live News,113.814528,0.0,3194,4.5,Sports,0.0
471,SuperCam_Pro,27.815936,1.99,1399,2.5,Business,2784.0099999999998
472,カロリー管理（痩せるアプリ）,44.402688,3.99,10,4.5,Health & Fitness,39.900000000000006
473,手机百度 - 百度一下你就得到,226.4064,0.0,1990,4.5,Utilities,0.0
474,Sam's Club: Wholesale Shopping & Bulk Buy Deals,113.119232,0.0,8149,4.0,Shopping,0.0
475,Splashtop Personal - Remote Desktop,55.986176,4.99,29376,4.5,Business,146586.24000000002
476,eBay Kleinanzeigen - Free. Easy. Local.,63.02208,0.0,74,4.5,Shopping,0.0
477,Viber Messenger – Text & Call,129.657856,0.0,164249,4.5,Social Networking,0.0
478,Osmos,33.989632,2.99,14605,4.5,Games,43668.950000000004
479,shopkick - Shopping Rewards & Discounts,74.822656,0.0,130823,4.5,Shopping,0.0
480,Decide Now!,3.462144,0.99,486,4.5,Entertainment,481.14
481,"Ringtone Designer Pro - Create Unlimited Ringtones, Text Tones, Email Alerts, and More!",3.462266,0.99,8946,4.5,Music,8856.539999999999
482,The Secret of Grisly Manor,51.794944,0.99,1993,4.0,Games,1973.07
483,"Find My Family, Friends & iPhone - Life360 Locator",154.507264,0.0,43877,4.5,Social Networking,0.0
484,Pocketbooth - the photo booth in your pocket,72.58624,0.99,2377,4.5,Photo & Video,2353.23
485,"乐视视频-白鹿原,欢乐颂,奔跑吧全网热播",184.689664,0.0,1590,4.5,Entertainment,0.0
486,The Incident,19.534848,0.99,2070,4.0,Games,2049.3
487,ホットペッパービューティー/サロン予約,65.892352,0.0,9,4.0,Lifestyle,0.0
488,Dictionary.com Dictionary & Thesaurus Premium,108.836864,3.99,11530,4.5,Reference,46004.700000000004
489,Autohome-Find new＆Used Cars For Sale,89.219072,0.0,194,4.0,Lifestyle,0.0
490,OPEN Forum,83.13856,0.0,200,3.5,Business,0.0
491,Weibo HD,104.387584,0.0,16772,4.5,Social Networking,0.0
492,Reckless Racing HD,77.139968,0.99,9,4.0,Games,8.91
493,Bloons Super Monkey,28.566528,0.99,2113,3.5,Games,2091.87
494,Lotto Results - Mega Millions Powerball Lottery,7.990272,0.0,794,4.0,News,0.0
495,IKEA Catalog,122.979328,0.0,8939,4.0,Lifestyle,0.0
496,QQ安全中心,32.918528,0.0,308,3.5,Utilities,0.0
497,Free IQ Test: Calculate your IQ,4.03456,0.0,5,2.0,Education,0.0
498,Infinity Blade,624.10781,0.99,326482,5.0,Games,323217.18
499,淘宝 - 随时随地，想淘就淘,309.673984,0.0,3801,4.0,Shopping,0.0
500,Virtual Regatta Offshore,123.541504,0.0,209,3.5,Games,0.0
501,iSlash,27.619328,0.99,33868,4.5,Games,33529.32
502,Ugly Meter™,30.441472,0.99,13741,3.5,Entertainment,13603.59
503,"Muslim Pro: Ramadan 2017 Prayer Times, Azan, Quran",100.55168,0.0,18418,4.5,Reference,0.0
504,Carbs & Cals - Diet & Diabetes,209.29536,4.99,21,1.5,Health & Fitness,104.79
505,2XL Supercross HD,270.729216,4.99,1588,3.5,Games,7924.12
506,Fly Delta,140.803072,0.0,8094,3.0,Travel,0.0
507,Google Authenticator,17.235968,0.0,1652,3.0,Utilities,0.0
508,CamScanner +| PDF Document Scanner and OCR,98.450432,0.99,5482,4.5,Productivity,5427.18
509,Pocket Anatomy - Interactive 3D Human Anatomy and Physiology.,685.733888,13.99,611,4.5,Medical,8547.89
510,"Flashlight for iPhone , iPod and iPad",64.041984,0.0,26697,4.5,Utilities,0.0
511,赶集网-工作生活啥都有！,106.115072,0.0,317,4.0,Lifestyle,0.0
512,The Sims 3 Ambitions,444.821504,4.99,14202,3.5,Games,70867.98
513,Bookshelf,106.445824,0.0,2064,2.5,Education,0.0
514,QQ同步助手-新机一键换机必备工具,72.941568,0.0,746,4.5,Utilities,0.0
515,Der Feueralarm,30.711808,0.99,0,0.0,Entertainment,0.0
516,POF - Best Dating App for Conversations,59.24864,0.0,52642,3.5,Social Networking,0.0
517,NFL,131.428352,0.0,27317,2.5,Sports,0.0
518,Vernier Video Physics,40.472576,4.99,76,4.0,Education,379.24
519,Instagram,113.954816,0.0,2161558,4.5,Photo & Video,0.0
520,"Due — Reminders, Countdown Timers",32.130048,4.99,2554,4.5,Productivity,12744.460000000001
521,UFO on Tape,35.359744,0.99,1058,3.5,Games,1047.42
522,Catan HD,812.010496,1.99,10382,4.0,Games,20660.18
523,Polar Plunge ™,3.700705,0.99,1428,3.5,Games,1413.72
524,Sunday Ticket,92.392448,0.0,3134,2.5,Entertainment,0.0
525,央视影音HD-海量央视内容高清直播,64.325632,0.0,596,2.5,Entertainment,0.0
526,Neuroshima Hex,511.094784,4.99,4378,4.5,Games,21846.22
527,"Maps 3D PRO - GPS for Bike, Hike, Ski & Outdoor",25.960448,4.99,280,4.0,Navigation,1397.2
528,ArtRage,58.826752,4.99,1045,4.0,Entertainment,5214.55
529,Sleep Talk Recorder,25.309184,0.0,1110,4.5,Utilities,0.0
530,Spider Solitaire by MobilityWare,39.446528,4.99,11154,4.5,Games,55658.46
531,iSleeping by iSommeil SARL,24.419328,0.0,0,0.0,Medical,0.0
532,中国建设银行,209.245184,0.0,258,2.0,Finance,0.0
533,Lane Splitter,106.458112,0.99,44567,4.5,Games,44121.33
534,Ryder Cup 2016 – Hazeltine National Golf Club,116.247552,0.0,3818,2.5,Sports,0.0
535,Noteshelf,117.40672,9.99,7562,4.5,Productivity,75544.38
536,The Legend of Spookley the Square Pumpkin,36.942848,2.99,120,4.5,Book,358.8
537,BUBBLE BOBBLE DOUBLE,56.954817,4.99,206,3.0,Games,1027.94
538,Paprika Recipe Manager,10.432512,4.99,1755,4.5,Food & Drink,8757.45
539,ToonCamera,29.494272,1.99,1037,4.5,Photo & Video,2063.63
540,Sonic The Hedgehog 4™ Episode I,124.710912,2.99,4755,4.0,Games,14217.45
541,Cisco AnyConnect,46.872576,0.0,825,3.5,Business,0.0
542,GroupMe,66.864128,0.0,28260,4.5,Social Networking,0.0
543,招商银行,154.91072,0.0,306,3.5,Finance,0.0
544,Jenga,97.562624,0.0,32527,4.5,Games,0.0
545,"Zappos: shop shoes & clothes, fast free shipping",70.325248,0.0,103655,5.0,Shopping,0.0
546,"Printer Pro - Print photos, pdf and emails",98.820096,6.99,15981,4.5,Productivity,111707.19
547,Sephora Makeup & Beauty App – Insider Tips & Style,147.001344,0.0,15593,4.5,Shopping,0.0
548,欧路英语词典 Eudic 增强版,152.671232,2.99,206,4.0,Reference,615.94
549,爱奇艺 - 电视剧电影综艺娱乐视频播放器,235.160576,0.0,786,3.5,Entertainment,0.0
550,Mathmateer®,26.029056,1.99,1207,4.5,Education,2401.93
551,Battleheart,275.4816,2.99,6879,4.5,Games,20568.210000000003
552,Youku HD,145.140736,0.0,5683,4.0,Entertainment,0.0
553,Bowitter for iPhone,3.1744,0.99,0,0.0,Social Networking,0.0
554,Need for Speed™ Hot Pursuit,1269.152768,4.99,5059,4.0,Games,25244.41
555,Instant Heart Rate+: Heart Rate & Pulse Monitor,189.514752,4.99,10158,4.5,Health & Fitness,50688.420000000006
556,去哪儿旅行-预订机票酒店火车票特价旅游自由行,131.723264,0.0,291,4.0,Travel,0.0
557,NOAA Hurricane Center,8.06912,1.99,31,3.0,Weather,61.69
558,CVS Pharmacy,129.16736,0.0,35981,4.0,Shopping,0.0
559,Age of Zombies™,53.805056,0.99,14493,4.5,Games,14348.07
560,AVPlayer,39.790592,2.99,853,4.0,Entertainment,2550.4700000000003
561,土豆视频HD—高清影视综艺视频播放器,68.668416,0.0,990,3.0,Entertainment,0.0
562,土豆（短视频分享平台）,88.6016,0.0,676,3.0,Entertainment,0.0
563,Spider Solitaire Free by MobilityWare,91.588608,0.0,128739,4.5,Games,0.0
564,The Calculator,71.177216,2.99,1556,4.5,Utilities,4652.4400000000005
565,Game Dev Story,191.455232,4.99,12331,4.5,Games,61531.69
566,French Words for Kids - Learn Letter Sounds,35.518464,3.99,22,4.5,Education,87.78
567,Death Worm,29.303808,0.99,6527,4.0,Games,6461.73
568,Cartoon Wars 2: Heroes,42.482779,0.99,13049,4.5,Games,12918.51
569,MSNBC,92.997632,0.0,3692,3.5,News,0.0
570,Super Stickman Golf,88.879104,2.99,41446,4.5,Games,123923.54000000001
571,Black Friday 2017 Ads App - BlackFriday.fm,23.296,0.0,8221,4.5,Shopping,0.0
572,Hotel Dash Deluxe,50.085888,0.99,36190,4.5,Games,35828.1
573,Backbreaker 2: Vengeance,83.214336,0.99,14491,4.5,Games,14346.09
574,The Calculator - Free and Easy Calculating!,84.94592,0.0,99244,4.5,Utilities,0.0
575,出会い系アプリ i-Mail（アイメール）,3.833856,0.0,0,0.0,Social Networking,0.0
576,Angry Birds Seasons HD,710.486016,0.0,75714,4.0,Games,0.0
577,Gravity Guy,22.577152,0.99,35161,4.5,Games,34809.39
578,"Fooducate - Lose Weight, Eat Healthy,Get Motivated",48.590848,0.0,11875,4.5,Health & Fitness,0.0
579,招商银行信用卡掌上生活,160.764928,0.0,122,2.5,Finance,0.0
580,myChevrolet,85.515264,0.0,1083,2.0,Lifestyle,0.0
581,Puzzle Quest 2,1319.796736,2.99,1575,3.5,Games,4709.25
582,Mountain Biker,165.394432,1.99,24,3.5,Games,47.76
583,Yurekuru Call,56.609792,0.0,53,4.0,Weather,0.0
584,Stratego® Single Player,195.406848,2.99,739,3.5,Games,2209.61
585,Text Free: Free Texting + Calling + MMS,136.184832,0.0,100477,4.0,Lifestyle,0.0
586,腾讯新闻-头条新闻热点资讯掌上阅读软件,114.878464,0.0,718,4.0,News,0.0
587,Merriam-Webster Dictionary,155.593728,0.0,16849,4.5,Reference,0.0
588,中国银行手机银行,251.711488,0.0,192,1.5,Finance,0.0
589,Learn English quickly with MosaLingua,51.66592,4.99,7,5.0,Education,34.93
590,Reiner Knizia's Ra,34.992128,3.99,1114,4.5,Games,4444.860000000001
591,Guitar Pro,34.405376,6.99,1218,4.0,Music,8513.82
592,Flick Golf!,59.66336,0.99,9948,4.5,Games,9848.52
593,DirectVR Remote for DirecTV,7.497728,0.99,528,4.0,Utilities,522.72
594,World of Goo,119.131136,4.99,4675,4.5,Games,23328.25
595,Airbnb,243.776512,0.0,22302,4.0,Travel,0.0
596,UPAD 3,34.397184,5.99,3849,4.0,Productivity,23055.510000000002
597,Tagesschau,83.928064,0.0,233,4.0,News,0.0
598,iExit Interstate Exit Guide,9.78432,0.0,1798,4.5,Travel,0.0
599,Genius Scan+ - PDF Scanner,43.338752,7.99,916,4.5,Business,7318.84
600,iSafe Pro,95.949824,0.99,2956,4.5,Utilities,2926.44
601,NBA JAM by EA SPORTS™,410.202112,4.99,21648,4.0,Games,108023.52
602,iHandy Translator Pro,30.38208,2.99,5163,4.5,Reference,15437.37
603,AR Missile - Automatic Target Tracking,17.178624,0.99,49,4.5,Entertainment,48.51
604,"QuakeFeed Earthquake Map, Alerts, and News",70.262784,0.0,6081,4.5,Weather,0.0
605,Dungeon Raid,11.911065,0.99,4401,5.0,Games,4356.99
606,Badoo Premium - Meet new people. Extra features.,157.370368,2.99,2231,4.5,Social Networking,6670.6900000000005
607,Fruit Ninja®,163.801088,0.0,327025,4.5,Games,0.0
608,LEGO Harry Potter: Years 1-4,475.697678,4.99,10463,4.0,Games,52210.37
609,Rat On A Skateboard,9.458688,1.99,28672,4.5,Games,57057.28
610,iTrackBites Plus - Smart Weight Loss Tracker & Points Calculator for Diet Nutrition Watchers,67.922944,3.99,4716,4.5,Health & Fitness,18816.84
611,Pocket God: Journey To Uranus,118.43584,1.99,6278,3.5,Games,12493.22
612,ファッション通販 ZOZOTOWN,43.611136,0.0,0,0.0,Shopping,0.0
613,Bloons TD 4,23.447492,2.99,8304,4.5,Games,24828.960000000003
614,Cartoon Network App – Teen Titans Go! And more!,101.873664,0.0,15984,3.0,Entertainment,0.0
615,SkyView® - Explore the Universe,93.42976,1.99,5079,4.5,Education,10107.21
616,Coach Guitar - Lessons & Easy Tabs For Beginners,132.141056,0.0,2416,4.5,Music,0.0
617,Lobi,38.540288,0.0,36,4.0,Social Networking,0.0
618,MONOPOLY for iPad,979.909632,4.99,8165,3.5,Games,40743.35
619,"聚力视频HD-人民的名义,跨界歌王全网热播",90.725376,0.0,7446,4.0,Entertainment,0.0
620,Eden - World Builder,122.42944,0.99,26419,4.0,Games,26154.81
621,"Holiday Greetings - 3D Animations, Emoji, Emoticons, Sounds & Videos for Special Occasions",12.783616,0.99,208,4.0,Entertainment,205.92
622,Puffin Browser Pro,63.474688,3.99,7565,3.5,Utilities,30184.350000000002
623,8mm Vintage Camera,22.227968,1.99,3040,4.5,Photo & Video,6049.6
624,GasBuddy,145.240064,0.0,145549,4.5,Travel,0.0
625,Paprika Recipe Manager for iPhone,10.426368,4.99,835,4.5,Food & Drink,4166.650000000001
626,BillMinder - Bill Reminder and Organizer,4.278742,1.99,4262,4.5,Finance,8481.38
627,myCardLists Christmas Card Address Label Printing,21.371904,1.99,219,4.0,Utilities,435.81
628,Capital One Mobile,273.25952,0.0,56110,4.5,Finance,0.0
629,HotelTonight - Great Deals on Last Minute Hotels,79.332352,0.0,32341,4.5,Travel,0.0
